date,order_book_id,weight
2021-06-15,603300.XSHG,0.02031039899593924
2021-06-15,603486.XSHG,0.009630095331013598
2021-06-15,603778.XSHG,0.011011542754477835
2021-06-15,603801.XSHG,0.009648727270907046
2021-06-15,603877.XSHG,0.011118005465821016
2021-06-15,688198.XSHG,0.010280166833279232
2021-06-15,688202.XSHG,0.007737546428535185
2021-06-16,000027.XSHE,0.009245835402687549
2021-06-16,000069.XSHE,0.016707344305152232
2021-06-16,000883.XSHE,0.014460479814303387
2021-06-16,000966.XSHE,0.009223321629579482
2021-06-16,002192.XSHE,0.009671986571746073
2021-06-16,002372.XSHE,0.012368399403324383
2021-06-16,002534.XSHE,0.010435860001419871
2021-06-16,002568.XSHE,0.010320880639749105
2021-06-16,002612.XSHE,0.005775884643301305
2021-06-16,002658.XSHE,0.009657783764467465
2021-06-16,002810.XSHE,0.00969514876244013
2021-06-16,002876.XSHE,0.01255571653006743
2021-06-16,300137.XSHE,0.010136316761845463
2021-06-16,300390.XSHE,0.008256093304533226
2021-06-16,600025.XSHG,0.017509530001458072
2021-06-16,600507.XSHG,0.010891944768423083
2021-06-16,600578.XSHG,0.015762403179005506
2021-06-16,600744.XSHG,0.00781288861832393
2021-06-16,600780.XSHG,0.015080066162049493
2021-06-16,600917.XSHG,0.014211715018164454
2021-06-16,601158.XSHG,0.025108867285283623
2021-06-16,603098.XSHG,0.010627412350096524
2021-06-16,603126.XSHG,0.007442853258115744
2021-06-16,603300.XSHG,0.0200499885319683
2021-06-16,603486.XSHG,0.009506622739769327
2021-06-16,603778.XSHG,0.010870357888621543
2021-06-16,603801.XSHG,0.009525015789618651
2021-06-16,603877.XSHG,0.010975455584729819
2021-06-16,688198.XSHG,0.010148359328400173
2021-06-16,688202.XSHG,0.007638339216709636
2021-06-17,000027.XSHE,0.009528913708767676
2021-06-17,000069.XSHE,0.017218870470070244
2021-06-17,000883.XSHE,0.014903214078180613
2021-06-17,000966.XSHE,0.009505710634966125
2021-06-17,002192.XSHE,0.009968112281961913
2021-06-17,002372.XSHE,0.01274708076628676
2021-06-17,002534.XSHE,0.010755373105755752
2021-06-17,002568.XSHE,0.010636873438832043
2021-06-17,002612.XSHE,0.00595272400607697
2021-06-17,002658.XSHE,0.00995347462953942
2021-06-17,002810.XSHE,0.009991983625849946
2021-06-17,002876.XSHE,0.012940132952397487
2021-06-17,300137.XSHE,0.010446658797352687
2021-06-17,300390.XSHE,0.008508868830561667
2021-06-17,600025.XSHG,0.018045616561211356
2021-06-17,600507.XSHG,0.01122542174921243
2021-06-17,600578.XSHG,0.016244998228271457
2021-06-17,600744.XSHG,0.008052094615331509
2021-06-17,600780.XSHG,0.015541770204875991
2021-06-17,600917.XSHG,0.014646832888926688
2021-06-17,601158.XSHG,0.025877621574013736
2021-06-17,603098.XSHG,0.010952790182932038
2021-06-17,603126.XSHG,0.007670729939988961
2021-06-17,603300.XSHG,0.020663855915861565
2021-06-17,603486.XSHG,0.009797685531232656
2021-06-17,603778.XSHG,0.011203173947265771
2021-06-17,603801.XSHG,0.00981664171823165
2021-06-17,603877.XSHG,0.011311489403207689
2021-06-17,688198.XSHG,0.010459070069296654
2021-06-17,688202.XSHG,0.007872201061806191
2021-06-18,000027.XSHE,0.009616143217177887
2021-06-18,000069.XSHE,0.017376495321379512
2021-06-18,000883.XSHE,0.015039640965599656
2021-06-18,000966.XSHE,0.009592727737977026
2021-06-18,002192.XSHE,0.010059362298564883
2021-06-18,002372.XSHE,0.012863769994764646
2021-06-18,002534.XSHE,0.010853829859322555
2021-06-18,002568.XSHE,0.01073424542366146
2021-06-18,002612.XSHE,0.00600721638628123
2021-06-18,002658.XSHE,0.010044590650257432
2021-06-18,002810.XSHE,0.010083452165325102
2021-06-18,002876.XSHE,0.013058589417709144
2021-06-18,300137.XSHE,0.010542289520777522
2021-06-18,300390.XSHE,0.00858676065201178
2021-06-18,600025.XSHG,0.018210809605214397
2021-06-18,600507.XSHG,0.011328181418447353
2021-06-18,600578.XSHG,0.01639370806581286
2021-06-18,600744.XSHG,0.008125805037782036
2021-06-18,600780.XSHG,0.01568404255786712
2021-06-18,600917.XSHG,0.01478091281363962
2021-06-18,601158.XSHG,0.0261145102979246
2021-06-18,603098.XSHG,0.011053054130384753
2021-06-18,603126.XSHG,0.0077409492768685745
2021-06-18,603300.XSHG,0.020853016826379786
2021-06-18,603486.XSHG,0.009887375428587995
2021-06-18,603778.XSHG,0.011305729955843632
2021-06-18,603801.XSHG,0.009906505144167875
2021-06-18,603877.XSHG,0.011415036952297283
2021-06-18,688198.XSHG,0.010554814407891435
2021-06-18,688202.XSHG,0.007944264704075915
2021-06-21,000027.XSHE,0.009580519380142647
2021-06-21,000069.XSHE,0.017312122586532277
2021-06-21,000883.XSHE,0.014983925310505214
2021-06-21,000966.XSHE,0.009557190645616477
2021-06-21,002192.XSHE,0.010022096517980172
2021-06-21,002372.XSHE,0.01281611504250336
2021-06-21,002534.XSHE,0.010813620904715262
2021-06-21,002568.XSHE,0.01069447947997359
2021-06-21,002612.XSHE,0.005984962131873078
2021-06-21,002658.XSHE,0.010007379592525758
2021-06-21,002810.XSHE,0.010046097141738463
2021-06-21,002876.XSHE,0.013010212739989166
2021-06-21,300137.XSHE,0.010503234694389785
2021-06-21,300390.XSHE,0.008554950252018835
2021-06-21,600025.XSHG,0.01814334608070105
2021-06-21,600507.XSHG,0.011286215187325139
2021-06-21,600578.XSHG,0.016332976151639974
2021-06-21,600744.XSHG,0.008095702287863651
2021-06-21,600780.XSHG,0.015625939661153068
2021-06-21,600917.XSHG,0.014726155639436496
2021-06-21,601158.XSHG,0.02601776682831336
2021-06-21,603098.XSHG,0.011012107132176664
2021-06-21,603126.XSHG,0.007712272258514208
2021-06-21,603300.XSHG,0.020775765015925356
2021-06-21,603486.XSHG,0.009850746788288104
2021-06-21,603778.XSHG,0.011263846898112967
2021-06-21,603801.XSHG,0.009869805636176544
2021-06-21,603877.XSHG,0.011372748957312613
2021-06-21,688198.XSHG,0.010515713181972476
2021-06-21,688202.XSHG,0.007914834486077783
2021-06-22,000027.XSHE,0.0095084617731984
2021-06-22,000069.XSHE,0.017181913557646374
2021-06-22,000883.XSHE,0.014871227265893539
2021-06-22,000966.XSHE,0.009485308500222518
2021-06-22,002192.XSHE,0.00994671769320093
2021-06-22,002372.XSHE,0.012719721669279871
2021-06-22,002534.XSHE,0.01073228881676906
2021-06-22,002568.XSHE,0.01061404348602962
2021-06-22,002612.XSHE,0.005939947657003524
2021-06-22,002658.XSHE,0.009932111457614958
2021-06-22,002810.XSHE,0.00997053780195324
2021-06-22,002876.XSHE,0.012912359506914738
2021-06-22,300137.XSHE,0.010424237102795723
2021-06-22,300390.XSHE,0.008490606220319963
2021-06-22,600025.XSHG,0.01800688520121613
2021-06-22,600507.XSHG,0.011201328593437329
2021-06-22,600578.XSHG,0.016210131540709587
2021-06-22,600744.XSHG,0.0080348123809338
2021-06-22,600780.XSHG,0.015508412857692739
2021-06-22,600917.XSHG,0.014615396348341516
2021-06-22,601158.XSHG,0.025822080358583185
2021-06-22,603098.XSHG,0.01092928217709093
2021-06-22,603126.XSHG,0.007654266229717598
2021-06-22,603300.XSHG,0.02061950502102503
2021-06-22,603486.XSHG,0.009776656729908911
2021-06-22,603778.XSHG,0.01117912854201354
2021-06-22,603801.XSHG,0.009795572231187896
2021-06-22,603877.XSHG,0.011287211520173226
2021-06-22,688198.XSHG,0.010436621736390147
2021-06-22,688202.XSHG,0.007855304933472456
2021-06-23,000027.XSHE,0.009554328122855952
2021-06-23,000069.XSHE,0.01726479464544147
2021-06-23,000883.XSHE,0.01494296220324555
2021-06-23,000966.XSHE,0.00953106316450557
2021-06-23,002192.XSHE,0.00999469807557437
2021-06-23,002372.XSHE,0.012781078302513058
2021-06-23,002534.XSHE,0.010784058590181124
2021-06-23,002568.XSHE,0.01066524287468183
2021-06-23,002612.XSHE,0.005968600421528655
2021-06-23,002658.XSHE,0.009980021383302076
2021-06-23,002810.XSHE,0.010018633086343744
2021-06-23,002876.XSHE,0.012974645375036698
2021-06-23,300137.XSHE,0.010474520914759686
2021-06-23,300390.XSHE,0.008531562699190547
2021-06-23,600025.XSHG,0.018093745737923585
2021-06-23,600507.XSHG,0.011255360892893362
2021-06-23,600578.XSHG,0.016288325004486955
2021-06-23,600744.XSHG,0.008073570228721072
2021-06-23,600780.XSHG,0.01558322141282303
2021-06-23,600917.XSHG,0.014685897223802388
2021-06-23,601158.XSHG,0.02594663936663962
2021-06-23,603098.XSHG,0.01098200219530181
2021-06-23,603126.XSHG,0.007691188421722806
2021-06-23,603300.XSHG,0.020718968157084083
2021-06-23,603486.XSHG,0.009823816782370794
2021-06-23,603778.XSHG,0.011233053754188232
2021-06-23,603801.XSHG,0.009842823527114422
2021-06-23,603877.XSHG,0.01134165809655872
2021-06-23,688198.XSHG,0.010486965288609514
2021-06-23,688202.XSHG,0.007893196883962375
2021-06-24,000027.XSHE,0.00946471776319556
2021-06-24,000069.XSHE,0.017102867565091384
2021-06-24,000883.XSHE,0.0148028116662108
2021-06-24,000966.XSHE,0.00944167100765949
2021-06-24,002192.XSHE,0.00990095747155359
2021-06-24,002372.XSHE,0.01266120414612984
2021-06-24,002534.XSHE,0.010682914547770322
2021-06-24,002568.XSHE,0.010565213208798848
2021-06-24,002612.XSHE,0.005912620720647034
2021-06-24,002658.XSHE,0.009886418432463837
2021-06-24,002810.XSHE,0.00992466799506484
2021-06-24,002876.XSHE,0.012852955746674267
